customer_id,frequency,monetary_total,avg_order_value,first_purchase,last_purchase,category_diversity,recency_days,tenure_days,r_score,f_score,m_score,avg_days_between_orders,rfm_total_score
1964,2,83.14,41.57,2024-12-13 00:00:00,2026-02-11 00:00:00,2,138,425,3,1,2,425.0,6
1656,2,110.64,55.32,2024-12-22 00:00:00,2026-02-11 00:00:00,2,138,416,3,2,2,416.0,7
1790,3,116.34,38.78,2025-10-07 00:00:00,2026-02-11 00:00:00,3,138,127,3,2,2,63.5,7
2054,4,272.99,68.25,2025-11-17 00:00:00,2026-02-11 00:00:00,3,138,86,3,3,3,28.7,9
2712,6,319.5,53.25,2024-04-05 00:00:00,2026-02-11 00:00:00,5,138,677,3,3,3,135.4,9
2170,8,431.48,53.94,2025-03-30 00:00:00,2026-02-11 00:00:00,4,138,318,3,4,3,45.4,10
2241,8,489.72,61.22,2024-10-20 00:00:00,2026-02-11 00:00:00,5,138,479,3,4,4,68.4,11
2768,10,484.23,48.42,2025-02-24 00:00:00,2026-02-11 00:00:00,6,138,352,3,4,4,39.1,11
334,10,867.73,86.77,2024-07-15 00:00:00,2026-02-11 00:00:00,5,138,576,3,4,5,64.0,12
2683,12,524.01,43.67,2025-12-09 00:00:00,2026-02-11 00:00:00,6,138,64,3,4,4,5.8,11
2481,12,612.64,51.05,2025-06-28 00:00:00,2026-02-11 00:00:00,6,138,228,3,4,4,20.7,11
1948,3,216.71,72.24,2025-09-15 00:00:00,2026-02-12 00:00:00,3,137,150,3,2,3,75.0,8
1233,4,671.15,167.79,2025-10-14 00:00:00,2026-02-12 00:00:00,4,137,121,3,3,4,40.3,10
2626,6,209.18,34.86,2025-01-04 00:00:00,2026-02-12 00:00:00,5,137,404,3,3,2,80.8,8
2567,7,440.88,62.98,2025-05-15 00:00:00,2026-02-12 00:00:00,4,137,273,3,3,3,45.5,9
2738,7,532.23,76.03,2024-10-26 00:00:00,2026-02-12 00:00:00,5,137,474,3,3,4,79.0,10
2412,7,577.22,82.46,2025-07-25 00:00:00,2026-02-12 00:00:00,4,137,202,3,3,4,33.7,10
2365,8,455.83,56.98,2026-01-08 00:00:00,2026-02-12 00:00:00,5,137,35,3,4,4,5.0,11
2508,10,554.33,55.43,2024-10-31 00:00:00,2026-02-12 00:00:00,7,137,469,3,4,4,52.1,11
2602,10,745.5,74.55,2025-01-04 00:00:00,2026-02-12 00:00:00,5,137,404,3,4,4,44.9,11
1673,1,32.76,32.76,2026-02-13 00:00:00,2026-02-13 00:00:00,1,136,0,3,1,1,,5
2643,6,260.42,43.4,2025-08-20 00:00:00,2026-02-13 00:00:00,4,136,177,3,3,3,35.4,9
2262,6,312.82,52.14,2026-01-20 00:00:00,2026-02-13 00:00:00,5,136,24,3,3,3,4.8,9
2336,6,342.46,57.08,2025-10-18 00:00:00,2026-02-13 00:00:00,5,136,118,3,3,3,23.6,9
889,9,807.26,89.7,2025-03-03 00:00:00,2026-02-13 00:00:00,6,136,347,3,4,4,43.4,11
565,16,904.86,56.55,2024-05-19 00:00:00,2026-02-13 00:00:00,6,136,635,3,5,5,42.3,13
755,21,1174.15,55.91,2024-03-19 00:00:00,2026-02-13 00:00:00,5,136,696,3,5,5,34.8,13
1449,1,17.73,17.73,2026-02-14 00:00:00,2026-02-14 00:00:00,1,135,0,3,1,1,,5
1881,1,63.8,63.8,2026-02-14 00:00:00,2026-02-14 00:00:00,1,135,0,3,1,1,,5
1483,2,101.22,50.61,2024-05-05 00:00:00,2026-02-14 00:00:00,2,135,650,3,2,2,650.0,7
1310,3,582.41,194.14,2025-10-27 00:00:00,2026-02-14 00:00:00,3,135,110,3,2,4,55.0,9
2477,4,193.01,48.25,2025-09-18 00:00:00,2026-02-14 00:00:00,4,135,149,3,2,2,49.7,7
2014,6,268.05,44.68,2025-11-03 00:00:00,2026-02-14 00:00:00,3,135,103,3,3,3,20.6,9
2019,9,259.96,28.88,2025-10-17 00:00:00,2026-02-14 00:00:00,5,135,120,3,4,3,15.0,10
414,12,988.31,82.36,2024-09-09 00:00:00,2026-02-14 00:00:00,6,135,523,3,5,5,47.5,13
1706,2,133.1,66.55,2025-12-02 00:00:00,2026-02-15 00:00:00,2,134,75,3,2,2,75.0,7
2122,6,253.26,42.21,2025-10-18 00:00:00,2026-02-15 00:00:00,5,134,120,3,3,3,24.0,9
2369,6,338.46,56.41,2024-08-24 00:00:00,2026-02-15 00:00:00,4,134,540,3,3,3,108.0,9
2686,7,383.08,54.73,2024-12-21 00:00:00,2026-02-15 00:00:00,5,134,421,3,3,3,70.2,9
2537,8,537.29,67.16,2026-01-06 00:00:00,2026-02-15 00:00:00,6,134,40,3,4,4,5.7,11
2559,9,351.89,39.1,2024-12-11 00:00:00,2026-02-15 00:00:00,6,134,431,3,4,3,53.9,10
2061,10,521.68,52.17,2024-10-23 00:00:00,2026-02-15 00:00:00,5,134,480,3,4,4,53.3,11
2276,12,560.0,46.67,2024-02-25 00:00:00,2026-02-15 00:00:00,7,134,721,3,4,4,65.5,11
652,12,826.04,68.84,2024-06-13 00:00:00,2026-02-15 00:00:00,6,134,612,3,4,4,55.6,11
2115,4,231.88,57.97,2025-11-14 00:00:00,2026-02-16 00:00:00,3,133,94,3,2,3,31.3,8
2048,10,529.17,52.92,2023-11-12 00:00:00,2026-02-16 00:00:00,4,133,827,3,4,4,91.9,11
2620,10,655.12,65.51,2025-07-26 00:00:00,2026-02-16 00:00:00,6,133,205,3,4,4,22.8,11
1028,10,777.16,77.72,2024-10-22 00:00:00,2026-02-16 00:00:00,5,133,482,3,4,4,53.6,11
980,12,533.86,44.49,2024-10-11 00:00:00,2026-02-16 00:00:00,6,133,493,3,4,4,44.8,11
2710,3,162.35,54.12,2026-01-11 00:00:00,2026-02-17 00:00:00,3,132,37,3,2,2,18.5,7
1792,6,182.62,30.44,2025-07-20 00:00:00,2026-02-17 00:00:00,5,132,212,3,3,2,42.4,8
2644,6,521.42,86.9,2024-12-04 00:00:00,2026-02-17 00:00:00,4,132,440,3,3,4,88.0,10
2436,8,372.13,46.52,2023-11-02 00:00:00,2026-02-17 00:00:00,4,132,838,3,4,3,119.7,10
2312,8,633.44,79.18,2026-01-07 00:00:00,2026-02-17 00:00:00,6,132,41,3,4,4,5.9,11
2569,9,300.82,33.42,2025-12-09 00:00:00,2026-02-17 00:00:00,3,132,70,3,4,3,8.8,10
2720,10,626.56,62.66,2024-08-09 00:00:00,2026-02-17 00:00:00,6,132,557,3,4,4,61.9,11
2480,10,666.06,66.61,2024-02-25 00:00:00,2026-02-17 00:00:00,6,132,723,3,4,4,80.3,11
2784,13,649.24,49.94,2025-01-31 00:00:00,2026-02-17 00:00:00,7,132,382,3,5,4,31.8,12
1334,2,467.83,233.91,2025-07-26 00:00:00,2026-02-18 00:00:00,2,131,207,3,2,4,207.0,9
2092,6,233.35,38.89,2025-07-27 00:00:00,2026-02-18 00:00:00,3,131,206,3,3,3,41.2,9
2707,8,182.95,22.87,2024-07-11 00:00:00,2026-02-18 00:00:00,5,131,587,3,3,2,83.9,8
2676,8,479.53,59.94,2025-11-21 00:00:00,2026-02-18 00:00:00,5,131,89,3,4,4,12.7,11
2464,8,561.17,70.15,2025-11-10 00:00:00,2026-02-18 00:00:00,4,131,100,3,4,4,14.3,11
2138,9,411.69,45.74,2025-11-23 00:00:00,2026-02-18 00:00:00,6,131,87,3,4,3,10.9,10
2084,9,786.47,87.39,2025-08-11 00:00:00,2026-02-18 00:00:00,5,131,191,3,4,4,23.9,11
2356,11,359.01,32.64,2025-03-07 00:00:00,2026-02-18 00:00:00,7,131,348,3,4,3,34.8,10
781,15,902.16,60.14,2024-02-17 00:00:00,2026-02-18 00:00:00,5,131,732,3,5,5,52.3,13
1804,1,42.02,42.02,2026-02-19 00:00:00,2026-02-19 00:00:00,1,130,0,3,1,1,,5
1714,2,101.57,50.78,2025-11-22 00:00:00,2026-02-19 00:00:00,2,130,89,3,2,2,89.0,7
2673,4,214.33,53.58,2025-12-22 00:00:00,2026-02-19 00:00:00,3,130,59,3,2,3,19.7,8
2728,7,213.36,30.48,2025-09-03 00:00:00,2026-02-19 00:00:00,5,130,169,3,3,3,28.2,9
2062,7,361.01,51.57,2024-05-11 00:00:00,2026-02-19 00:00:00,4,130,649,3,3,3,108.2,9
1240,8,1594.02,199.25,2024-06-04 00:00:00,2026-02-19 00:00:00,4,130,625,3,4,5,89.3,12
2691,9,503.84,55.98,2025-01-03 00:00:00,2026-02-19 00:00:00,6,130,412,3,4,4,51.5,11
2045,9,642.04,71.34,2025-01-27 00:00:00,2026-02-19 00:00:00,6,130,388,3,4,4,48.5,11
2617,10,492.04,49.2,2025-03-15 00:00:00,2026-02-19 00:00:00,5,130,341,3,4,4,37.9,11
1305,11,2117.14,192.47,2025-03-03 00:00:00,2026-02-19 00:00:00,5,130,353,3,4,5,35.3,12
2097,12,718.09,59.84,2025-11-21 00:00:00,2026-02-19 00:00:00,6,130,90,3,4,4,8.2,11
2476,15,942.29,62.82,2024-01-26 00:00:00,2026-02-19 00:00:00,7,130,755,3,5,5,53.9,13
200,23,1744.58,75.85,2025-01-11 00:00:00,2026-02-19 00:00:00,7,130,404,3,5,5,18.4,13
1915,2,66.49,33.24,2025-12-15 00:00:00,2026-02-20 00:00:00,2,129,67,3,1,1,67.0,5
1146,4,767.58,191.89,2025-06-07 00:00:00,2026-02-20 00:00:00,4,129,258,3,3,4,86.0,10
2504,5,340.28,68.06,2026-01-09 00:00:00,2026-02-20 00:00:00,3,129,42,3,3,3,10.5,9
2776,7,533.11,76.16,2025-12-09 00:00:00,2026-02-20 00:00:00,4,129,73,3,3,4,12.2,10
2158,8,355.67,44.46,2025-09-01 00:00:00,2026-02-20 00:00:00,5,129,172,3,4,3,24.6,10
2573,8,697.56,87.19,2026-02-01 00:00:00,2026-02-20 00:00:00,6,129,19,3,4,4,2.7,11
2275,9,422.51,46.95,2024-10-04 00:00:00,2026-02-20 00:00:00,4,129,504,3,4,3,63.0,10
1067,10,523.23,52.32,2024-03-24 00:00:00,2026-02-20 00:00:00,7,129,698,3,4,4,77.6,11
2017,11,572.09,52.01,2026-02-10 00:00:00,2026-02-20 00:00:00,6,129,10,3,4,4,1.0,11
2586,11,1074.45,97.68,2025-10-13 00:00:00,2026-02-20 00:00:00,6,129,130,3,4,5,13.0,12
2083,14,567.1,40.51,2025-05-07 00:00:00,2026-02-20 00:00:00,5,129,289,3,5,4,22.2,12
1566,1,36.18,36.18,2026-02-21 00:00:00,2026-02-21 00:00:00,1,128,0,3,1,1,,5
2165,10,612.07,61.21,2024-12-30 00:00:00,2026-02-21 00:00:00,6,128,418,3,4,4,46.4,11
2032,11,508.75,46.25,2025-10-05 00:00:00,2026-02-21 00:00:00,7,128,139,3,4,4,13.9,11
2511,14,543.35,38.81,2024-05-21 00:00:00,2026-02-21 00:00:00,6,128,641,3,5,4,49.3,12
936,16,1370.04,85.63,2024-06-09 00:00:00,2026-02-21 00:00:00,5,128,622,3,5,5,41.5,13
1808,1,19.47,19.47,2026-02-22 00:00:00,2026-02-22 00:00:00,1,127,0,3,1,1,,5
1720,3,149.78,49.93,2024-10-25 00:00:00,2026-02-22 00:00:00,3,127,485,3,2,2,242.5,7
2565,7,400.98,57.28,2024-04-25 00:00:00,2026-02-22 00:00:00,5,127,668,3,3,3,111.3,9
865,8,251.53,31.44,2024-09-24 00:00:00,2026-02-22 00:00:00,4,127,516,3,3,3,73.7,9
2187,9,393.78,43.75,2025-08-13 00:00:00,2026-02-22 00:00:00,5,127,193,3,4,3,24.1,10
2182,10,574.32,57.43,2025-12-05 00:00:00,2026-02-22 00:00:00,6,127,79,3,4,4,8.8,11
2700,13,496.35,38.18,2025-12-31 00:00:00,2026-02-22 00:00:00,5,127,53,3,5,4,4.4,12
1651,1,58.01,58.01,2026-02-23 00:00:00,2026-02-23 00:00:00,1,126,0,3,1,1,,5
1425,3,124.78,41.59,2025-09-10 00:00:00,2026-02-23 00:00:00,2,126,166,3,2,2,83.0,7
2469,6,198.84,33.14,2025-10-05 00:00:00,2026-02-23 00:00:00,6,126,141,3,3,2,28.2,8
2772,6,410.63,68.44,2026-01-21 00:00:00,2026-02-23 00:00:00,4,126,33,3,3,3,6.6,9
588,8,329.99,41.25,2025-06-26 00:00:00,2026-02-23 00:00:00,5,126,242,3,4,3,34.6,10
2313,10,619.08,61.91,2024-08-19 00:00:00,2026-02-23 00:00:00,6,126,553,3,4,4,61.4,11
2367,12,623.87,51.99,2025-09-22 00:00:00,2026-02-23 00:00:00,7,126,154,3,4,4,14.0,11
131,19,2007.72,105.67,2024-10-12 00:00:00,2026-02-23 00:00:00,7,126,499,3,5,5,27.7,13
2235,4,189.46,47.37,2025-10-18 00:00:00,2026-02-24 00:00:00,3,125,129,3,2,2,43.0,7
2299,7,423.57,60.51,2025-08-23 00:00:00,2026-02-24 00:00:00,4,125,185,3,3,3,30.8,9
1203,8,1642.17,205.27,2024-08-09 00:00:00,2026-02-24 00:00:00,6,125,564,3,4,5,80.6,12
2027,9,443.38,49.26,2023-12-31 00:00:00,2026-02-24 00:00:00,7,125,786,3,4,3,98.3,10
2713,9,669.25,74.36,2025-04-11 00:00:00,2026-02-24 00:00:00,4,125,319,3,4,4,39.9,11
2350,11,588.08,53.46,2025-02-12 00:00:00,2026-02-24 00:00:00,5,125,377,3,4,4,37.7,11
1007,11,723.05,65.73,2025-06-25 00:00:00,2026-02-24 00:00:00,6,125,244,3,4,4,24.4,11
1078,12,651.4,54.28,2024-03-10 00:00:00,2026-02-24 00:00:00,6,125,716,3,4,4,65.1,11
723,12,1053.5,87.79,2024-08-22 00:00:00,2026-02-24 00:00:00,4,125,551,3,5,5,50.1,13
66,13,1426.5,109.73,2024-03-31 00:00:00,2026-02-24 00:00:00,6,125,695,3,5,5,57.9,13
842,16,1242.22,77.64,2025-08-13 00:00:00,2026-02-24 00:00:00,6,125,195,3,5,5,13.0,13
222,25,1993.59,79.74,2024-02-26 00:00:00,2026-02-24 00:00:00,7,125,729,3,5,5,30.4,13
1373,2,345.56,172.78,2025-05-15 00:00:00,2026-02-25 00:00:00,2,124,286,3,2,3,286.0,8
2410,9,631.87,70.21,2025-11-24 00:00:00,2026-02-25 00:00:00,4,124,93,3,4,4,11.6,11
2401,10,648.54,64.85,2025-11-08 00:00:00,2026-02-25 00:00:00,5,124,109,3,4,4,12.1,11
2172,10,681.31,68.13,2026-02-02 00:00:00,2026-02-25 00:00:00,6,124,23,3,4,4,2.6,11
774,11,526.33,47.85,2025-05-07 00:00:00,2026-02-25 00:00:00,6,124,294,3,4,4,29.4,11
2102,13,539.34,41.49,2025-09-16 00:00:00,2026-02-25 00:00:00,7,124,162,3,5,4,13.5,12
1508,1,42.0,42.0,2026-02-26 00:00:00,2026-02-26 00:00:00,1,123,0,3,1,1,,5
1539,5,106.3,21.26,2025-10-01 00:00:00,2026-02-26 00:00:00,4,123,148,3,3,2,37.0,8
2724,6,236.71,39.45,2025-11-01 00:00:00,2026-02-26 00:00:00,4,123,117,3,3,3,23.4,9
2206,6,384.51,64.08,2025-09-23 00:00:00,2026-02-26 00:00:00,4,123,156,3,3,3,31.2,9
2307,7,512.94,73.28,2024-06-16 00:00:00,2026-02-26 00:00:00,4,123,620,3,3,4,103.3,10
2272,9,523.63,58.18,2024-04-29 00:00:00,2026-02-26 00:00:00,5,123,668,3,4,4,83.5,11
2181,12,753.4,62.78,2025-02-25 00:00:00,2026-02-26 00:00:00,6,123,366,3,4,4,33.3,11
940,13,1058.46,81.42,2024-08-23 00:00:00,2026-02-26 00:00:00,6,123,552,3,5,5,46.0,13
104,25,2463.44,98.54,2024-01-19 00:00:00,2026-02-26 00:00:00,7,123,769,3,5,5,32.0,13
1512,1,51.25,51.25,2026-02-27 00:00:00,2026-02-27 00:00:00,1,122,0,3,1,1,,5
1353,3,730.53,243.51,2025-12-09 00:00:00,2026-02-27 00:00:00,3,122,80,3,2,4,40.0,9
1382,5,987.94,197.59,2025-03-18 00:00:00,2026-02-27 00:00:00,4,122,346,3,3,5,86.5,11
1139,5,1522.89,304.58,2025-07-18 00:00:00,2026-02-27 00:00:00,3,122,224,3,3,5,56.0,11
2377,6,290.59,48.43,2025-09-17 00:00:00,2026-02-27 00:00:00,5,122,163,3,3,3,32.6,9
2057,11,377.72,34.34,2026-01-07 00:00:00,2026-02-27 00:00:00,5,122,51,3,4,3,5.1,10
984,11,747.0,67.91,2024-10-27 00:00:00,2026-02-27 00:00:00,6,122,488,3,4,4,48.8,11
2284,13,1048.24,80.63,2024-06-10 00:00:00,2026-02-27 00:00:00,6,122,627,3,5,5,52.3,13
2502,15,465.12,31.01,2024-09-22 00:00:00,2026-02-27 00:00:00,5,122,523,3,5,4,37.4,12
1701,1,66.15,66.15,2026-02-28 00:00:00,2026-02-28 00:00:00,1,121,0,3,1,1,,5
1689,2,136.5,68.25,2026-01-01 00:00:00,2026-02-28 00:00:00,2,121,58,3,2,2,58.0,7
1749,3,132.57,44.19,2025-11-05 00:00:00,2026-02-28 00:00:00,2,121,115,3,2,2,57.5,7
1235,3,407.25,135.75,2025-10-01 00:00:00,2026-02-28 00:00:00,2,121,150,3,2,3,75.0,8
1292,3,692.23,230.74,2025-02-01 00:00:00,2026-02-28 00:00:00,3,121,392,3,2,4,196.0,9
2246,6,514.72,85.79,2025-11-13 00:00:00,2026-02-28 00:00:00,4,121,107,3,3,4,21.4,10
2116,7,478.19,68.31,2026-02-06 00:00:00,2026-02-28 00:00:00,3,121,22,3,3,4,3.7,10
1141,7,1596.88,228.13,2025-02-14 00:00:00,2026-02-28 00:00:00,6,121,379,3,3,5,63.2,11
2263,8,254.96,31.87,2025-12-04 00:00:00,2026-02-28 00:00:00,4,121,86,3,3,3,12.3,9
888,8,411.21,51.4,2025-01-15 00:00:00,2026-02-28 00:00:00,4,121,409,3,4,3,58.4,10
2428,8,552.71,69.09,2025-12-14 00:00:00,2026-02-28 00:00:00,5,121,76,3,4,4,10.9,11
2455,10,841.55,84.16,2024-01-16 00:00:00,2026-02-28 00:00:00,4,121,774,3,4,4,86.0,11
1589,1,40.55,40.55,2026-03-01 00:00:00,2026-03-01 00:00:00,1,120,0,3,1,1,,5
1744,4,207.03,51.76,2024-12-18 00:00:00,2026-03-01 00:00:00,4,120,438,3,2,2,146.0,7
2645,6,265.88,44.31,2025-06-25 00:00:00,2026-03-01 00:00:00,4,120,249,3,3,3,49.8,9
2747,6,411.52,68.59,2025-12-02 00:00:00,2026-03-01 00:00:00,5,120,89,3,3,3,17.8,9
2218,9,734.84,81.65,2025-06-12 00:00:00,2026-03-01 00:00:00,5,120,262,3,4,4,32.8,11
2196,11,395.96,36.0,2024-08-03 00:00:00,2026-03-01 00:00:00,6,120,575,3,4,3,57.5,10
1077,12,676.58,56.38,2024-07-30 00:00:00,2026-03-01 00:00:00,5,120,579,3,4,4,52.6,11
740,12,1041.24,86.77,2024-05-26 00:00:00,2026-03-01 00:00:00,5,120,644,3,5,5,58.5,13
2257,15,939.61,62.64,2026-02-13 00:00:00,2026-03-01 00:00:00,6,120,16,3,5,5,1.1,13
1000,15,1179.14,78.61,2025-01-14 00:00:00,2026-03-01 00:00:00,5,120,411,3,5,5,29.4,13
2070,5,293.29,58.66,2025-06-26 00:00:00,2026-03-02 00:00:00,4,119,249,3,3,3,62.3,9
2550,7,337.83,48.26,2025-11-08 00:00:00,2026-03-02 00:00:00,5,119,114,3,3,3,19.0,9
2754,7,490.35,70.05,2025-02-01 00:00:00,2026-03-02 00:00:00,4,119,394,3,3,4,65.7,10
2371,9,472.37,52.49,2025-05-06 00:00:00,2026-03-02 00:00:00,3,119,300,3,4,4,37.5,11
2463,10,232.56,23.26,2025-11-08 00:00:00,2026-03-02 00:00:00,5,119,114,3,4,3,12.7,10
425,10,465.99,46.6,2025-03-24 00:00:00,2026-03-02 00:00:00,6,119,343,3,4,4,38.1,11
722,11,82.43,7.49,2024-09-12 00:00:00,2026-03-02 00:00:00,3,119,536,3,4,1,53.6,8
370,17,170.91,10.05,2024-09-08 00:00:00,2026-03-02 00:00:00,6,119,540,3,5,2,33.8,10
1626,2,81.94,40.97,2025-08-03 00:00:00,2026-03-03 00:00:00,2,118,212,3,1,1,212.0,5
2270,4,132.08,33.02,2026-01-26 00:00:00,2026-03-03 00:00:00,3,118,36,3,2,2,12.0,7
1582,4,223.28,55.82,2025-04-17 00:00:00,2026-03-03 00:00:00,3,118,320,3,2,3,106.7,8
2125,8,527.36,65.92,2024-01-25 00:00:00,2026-03-03 00:00:00,4,118,768,3,4,4,109.7,11
440,9,651.14,72.35,2024-10-16 00:00:00,2026-03-03 00:00:00,7,118,503,3,4,4,62.9,11
2239,10,769.25,76.92,2025-12-05 00:00:00,2026-03-03 00:00:00,5,118,88,3,4,4,9.8,11
670,14,547.97,39.14,2025-03-21 00:00:00,2026-03-03 00:00:00,6,118,347,3,5,4,26.7,12
1997,1,34.78,34.78,2026-03-04 00:00:00,2026-03-04 00:00:00,1,117,0,3,1,1,,5
1242,2,383.94,191.97,2025-12-30 00:00:00,2026-03-04 00:00:00,2,117,64,3,2,3,64.0,8
1228,2,481.06,240.53,2025-06-12 00:00:00,2026-03-04 00:00:00,2,117,265,3,2,4,265.0,9
1469,3,183.6,61.2,2025-10-01 00:00:00,2026-03-04 00:00:00,3,117,154,3,2,2,77.0,7
1869,5,219.28,43.86,2025-04-08 00:00:00,2026-03-04 00:00:00,4,117,330,3,3,3,82.5,9
1171,5,1573.23,314.65,2024-10-19 00:00:00,2026-03-04 00:00:00,3,117,501,3,3,5,125.3,11
2333,7,54.29,7.76,2026-01-11 00:00:00,2026-03-04 00:00:00,4,117,52,3,3,1,8.7,7
2033,7,345.57,49.37,2025-10-16 00:00:00,2026-03-04 00:00:00,5,117,139,3,3,3,23.2,9
2121,8,384.02,48.0,2025-05-11 00:00:00,2026-03-04 00:00:00,5,117,297,3,4,3,42.4,10
2167,8,469.16,58.64,2024-03-16 00:00:00,2026-03-04 00:00:00,5,117,718,3,4,4,102.6,11
1071,13,884.47,68.04,2025-03-28 00:00:00,2026-03-04 00:00:00,5,117,341,3,5,5,28.4,13
188,16,1427.95,89.25,2024-04-18 00:00:00,2026-03-04 00:00:00,7,117,685,3,5,5,45.7,13
1154,2,423.96,211.98,2025-07-22 00:00:00,2026-03-05 00:00:00,2,116,226,3,2,3,226.0,8
1921,3,190.11,63.37,2025-08-20 00:00:00,2026-03-05 00:00:00,2,116,197,3,2,2,98.5,7
1458,5,284.93,56.99,2024-08-29 00:00:00,2026-03-05 00:00:00,4,116,553,3,3,3,138.3,9
2378,5,350.38,70.08,2026-01-31 00:00:00,2026-03-05 00:00:00,3,116,33,3,3,3,8.3,9
2415,8,374.5,46.81,2025-11-11 00:00:00,2026-03-05 00:00:00,5,116,114,3,4,3,16.3,10
2663,8,502.97,62.87,2025-08-28 00:00:00,2026-03-05 00:00:00,4,116,189,3,4,4,27.0,11
2077,9,290.62,32.29,2025-12-21 00:00:00,2026-03-05 00:00:00,4,116,74,3,4,3,9.3,10
2419,9,622.0,69.11,2024-07-12 00:00:00,2026-03-05 00:00:00,5,116,601,3,4,4,75.1,11
693,12,659.85,54.99,2024-09-23 00:00:00,2026-03-05 00:00:00,6,116,528,3,4,4,48.0,11
1888,5,126.04,25.21,2025-04-14 00:00:00,2026-03-06 00:00:00,3,115,326,3,3,2,81.5,8
2324,5,340.47,68.09,2025-11-11 00:00:00,2026-03-06 00:00:00,4,115,115,3,3,3,28.8,9
1147,6,1754.0,292.33,2025-03-03 00:00:00,2026-03-06 00:00:00,4,115,368,3,3,5,73.6,11
680,7,349.39,49.91,2025-02-19 00:00:00,2026-03-06 00:00:00,5,115,380,3,3,3,63.3,9
2317,10,710.13,71.01,2025-04-10 00:00:00,2026-03-06 00:00:00,7,115,330,3,4,4,36.7,11
2446,11,458.03,41.64,2025-12-08 00:00:00,2026-03-06 00:00:00,5,115,88,3,4,4,8.8,11
1008,17,1262.9,74.29,2024-02-19 00:00:00,2026-03-06 00:00:00,6,115,746,3,5,5,46.6,13
53,26,2075.95,79.84,2024-10-13 00:00:00,2026-03-06 00:00:00,7,115,509,3,5,5,20.4,13
1598,3,197.86,65.95,2025-10-05 00:00:00,2026-03-07 00:00:00,2,114,153,3,2,2,76.5,7
1806,3,212.14,70.71,2025-12-12 00:00:00,2026-03-07 00:00:00,2,114,85,3,2,3,42.5,8
2487,4,258.86,64.72,2026-02-18 00:00:00,2026-03-07 00:00:00,3,114,17,3,2,3,5.7,8
1212,5,1228.18,245.64,2025-10-03 00:00:00,2026-03-07 00:00:00,5,114,155,3,3,5,38.8,11
2690,7,408.84,58.41,2025-12-28 00:00:00,2026-03-07 00:00:00,5,114,69,3,3,3,11.5,9
2536,10,806.7,80.67,2026-02-18 00:00:00,2026-03-07 00:00:00,7,114,17,3,4,4,1.9,11
947,12,823.7,68.64,2024-03-18 00:00:00,2026-03-07 00:00:00,5,114,719,3,4,4,65.4,11
1700,1,35.88,35.88,2026-03-08 00:00:00,2026-03-08 00:00:00,1,113,0,3,1,1,,5
1995,3,147.02,49.01,2026-01-28 00:00:00,2026-03-08 00:00:00,2,113,39,3,2,2,19.5,7
1616,4,75.48,18.87,2025-10-05 00:00:00,2026-03-08 00:00:00,2,113,154,3,2,1,51.3,6
2332,6,112.3,18.72,2025-10-21 00:00:00,2026-03-08 00:00:00,5,113,138,3,3,2,27.6,8
814,12,376.22,31.35,2024-08-19 00:00:00,2026-03-08 00:00:00,5,113,566,3,4,3,51.5,10
1533,1,63.67,63.67,2026-03-09 00:00:00,2026-03-09 00:00:00,1,112,0,3,1,1,,5
2495,5,282.87,56.57,2025-06-08 00:00:00,2026-03-09 00:00:00,4,112,274,3,3,3,68.5,9
2615,7,525.49,75.07,2025-12-28 00:00:00,2026-03-09 00:00:00,4,112,71,3,3,4,11.8,10
2227,9,787.87,87.54,2025-10-02 00:00:00,2026-03-09 00:00:00,5,112,158,3,4,4,19.8,11
2577,10,479.15,47.91,2025-10-15 00:00:00,2026-03-09 00:00:00,6,112,145,3,4,4,16.1,11
715,13,837.33,64.41,2024-06-11 00:00:00,2026-03-09 00:00:00,6,112,636,3,5,4,53.0,12
1699,2,60.42,30.21,2026-01-26 00:00:00,2026-03-10 00:00:00,2,111,43,3,1,1,43.0,5
1920,2,154.52,77.26,2025-02-09 00:00:00,2026-03-10 00:00:00,2,111,394,3,2,2,394.0,7
1390,10,1606.52,160.65,2024-09-16 00:00:00,2026-03-10 00:00:00,5,111,540,3,4,5,60.0,12
1153,3,730.17,243.39,2025-05-23 00:00:00,2026-03-11 00:00:00,2,110,292,3,2,4,146.0,9
1463,4,179.55,44.89,2025-06-25 00:00:00,2026-03-11 00:00:00,2,110,259,3,2,2,86.3,7
1170,4,947.82,236.96,2025-08-02 00:00:00,2026-03-11 00:00:00,3,110,221,3,3,5,73.7,11
1205,6,1161.07,193.51,2025-01-23 00:00:00,2026-03-11 00:00:00,4,110,412,3,3,5,82.4,11
2147,7,385.5,55.07,2025-08-18 00:00:00,2026-03-11 00:00:00,5,110,205,3,3,3,34.2,9
2343,10,494.8,49.48,2025-05-08 00:00:00,2026-03-11 00:00:00,6,110,307,3,4,4,34.1,11
2380,11,537.75,48.89,2025-07-08 00:00:00,2026-03-11 00:00:00,5,110,246,3,4,4,24.6,11
2107,12,403.21,33.6,2026-01-17 00:00:00,2026-03-11 00:00:00,6,110,53,3,4,3,4.8,10
2213,15,907.6,60.51,2025-04-14 00:00:00,2026-03-11 00:00:00,6,110,331,3,5,5,23.6,13
38,20,1620.0,81.0,2024-04-26 00:00:00,2026-03-11 00:00:00,6,110,684,3,5,5,36.0,13
1564,2,56.24,28.12,2025-12-18 00:00:00,2026-03-12 00:00:00,1,109,84,3,1,1,84.0,5
