customer_id,order_date,order_amount,category,true_segment
1015,2026-05-29,55.8,home_goods,loyal
1015,2026-05-31,78.79,apparel,loyal
1016,2025-09-23,63.81,books,loyal
1016,2025-09-24,82.35,home_goods,loyal
1016,2025-11-14,67.66,electronics,loyal
1016,2026-01-01,57.84,beauty,loyal
1016,2026-02-04,73.74,sports,loyal
1016,2026-02-09,88.75,beauty,loyal
1016,2026-02-17,69.12,books,loyal
1016,2026-03-08,48.25,beauty,loyal
1016,2026-04-06,51.74,electronics,loyal
1016,2026-04-19,68.89,beauty,loyal
1016,2026-05-02,75.51,home_goods,loyal
1016,2026-05-05,57.57,apparel,loyal
1016,2026-05-10,57.0,electronics,loyal
1017,2024-11-09,64.03,apparel,loyal
1017,2024-12-06,99.7,sports,loyal
1017,2024-12-19,93.48,beauty,loyal
1017,2025-01-19,94.3,home_goods,loyal
1017,2025-03-11,106.81,apparel,loyal
1017,2025-04-03,79.49,grocery,loyal
1017,2025-05-07,78.21,beauty,loyal
1017,2025-06-18,101.22,sports,loyal
1017,2025-09-05,87.49,apparel,loyal
1017,2025-12-05,91.8,apparel,loyal
1017,2025-12-14,84.45,apparel,loyal
1017,2026-01-21,103.8,grocery,loyal
1017,2026-01-27,113.16,electronics,loyal
1017,2026-03-25,67.18,beauty,loyal
1017,2026-05-27,94.1,books,loyal
1018,2024-10-09,34.92,grocery,loyal
1018,2024-12-10,47.42,beauty,loyal
1018,2025-01-12,31.82,home_goods,loyal
1018,2025-04-17,37.9,apparel,loyal
1018,2025-05-15,20.47,home_goods,loyal
1018,2025-06-06,38.74,apparel,loyal
1018,2025-07-10,40.12,electronics,loyal
1018,2025-08-14,53.43,home_goods,loyal
1018,2025-09-06,37.65,apparel,loyal
1018,2025-09-28,22.22,apparel,loyal
1018,2025-10-08,30.59,apparel,loyal
1018,2026-03-14,31.67,grocery,loyal
1019,2024-11-12,41.31,beauty,loyal
1019,2025-02-03,36.08,electronics,loyal
1019,2025-03-03,52.23,sports,loyal
1019,2025-04-09,54.3,electronics,loyal
1019,2025-06-03,44.22,apparel,loyal
1019,2025-11-12,62.08,home_goods,loyal
1019,2025-12-27,29.21,electronics,loyal
1019,2026-04-08,48.25,grocery,loyal
1020,2026-03-24,36.45,beauty,loyal
1020,2026-04-03,55.73,electronics,loyal
1020,2026-04-06,43.14,home_goods,loyal
1020,2026-05-04,45.13,apparel,loyal
1020,2026-05-06,53.15,apparel,loyal
1020,2026-05-14,54.13,home_goods,loyal
1020,2026-05-20,44.38,home_goods,loyal
1020,2026-05-23,36.72,apparel,loyal
1020,2026-05-25,36.28,apparel,loyal
1020,2026-05-31,66.5,beauty,loyal
1020,2026-06-05,12.62,home_goods,loyal
1020,2026-06-10,46.17,home_goods,loyal
1020,2026-06-22,50.6,electronics,loyal
1021,2024-11-29,39.04,books,loyal
1021,2024-12-03,41.56,apparel,loyal
1021,2025-01-15,53.69,electronics,loyal
1021,2025-03-06,47.34,electronics,loyal
1021,2025-05-29,63.35,grocery,loyal
1021,2025-09-08,61.07,electronics,loyal
1021,2025-12-29,53.9,home_goods,loyal
1021,2026-01-20,34.99,electronics,loyal
1021,2026-02-15,77.56,electronics,loyal
1021,2026-03-14,52.7,electronics,loyal
1021,2026-04-06,36.7,sports,loyal
1022,2025-06-01,35.7,electronics,loyal
1022,2025-08-06,43.4,beauty,loyal
1022,2025-08-11,46.25,apparel,loyal
1022,2025-08-14,83.91,books,loyal
1022,2025-08-17,33.44,apparel,loyal
1022,2025-09-17,54.86,books,loyal
1022,2025-12-16,62.8,apparel,loyal
1022,2025-12-30,54.28,grocery,loyal
1022,2026-02-02,50.38,electronics,loyal
1022,2026-02-25,57.59,apparel,loyal
1022,2026-04-28,36.03,apparel,loyal
1023,2024-02-12,77.9,apparel,loyal
1023,2024-02-24,66.12,books,loyal
1023,2024-04-26,66.69,electronics,loyal
1023,2024-05-12,75.85,grocery,loyal
1023,2024-08-20,54.94,electronics,loyal
1023,2024-11-20,73.58,apparel,loyal
1023,2025-01-01,78.6,sports,loyal
1023,2025-01-25,67.8,apparel,loyal
1023,2025-04-24,68.89,sports,loyal
1023,2025-06-29,73.25,books,loyal
1023,2025-07-25,79.27,home_goods,loyal
1023,2025-11-24,49.88,electronics,loyal
1023,2026-01-17,96.1,beauty,loyal
1024,2026-01-14,43.47,books,loyal
1024,2026-01-21,50.59,home_goods,loyal
1024,2026-01-28,44.32,apparel,loyal
1024,2026-02-07,38.83,books,loyal
1024,2026-02-08,34.56,apparel,loyal
1024,2026-02-14,34.88,apparel,loyal
1024,2026-02-21,60.34,apparel,loyal
1024,2026-03-01,46.13,electronics,loyal
1024,2026-03-18,48.83,apparel,loyal
1024,2026-04-02,19.45,grocery,loyal
1024,2026-04-11,48.28,books,loyal
1024,2026-04-27,39.79,home_goods,loyal
1024,2026-05-05,35.79,books,loyal
1024,2026-05-06,52.94,electronics,loyal
1024,2026-06-09,38.76,books,loyal
1025,2024-11-21,39.69,sports,loyal
1025,2024-11-30,24.68,electronics,loyal
1025,2024-12-15,43.27,grocery,loyal
1025,2025-01-30,35.81,electronics,loyal
1025,2025-02-10,56.89,beauty,loyal
1025,2025-04-02,41.66,beauty,loyal
1025,2025-07-15,57.55,books,loyal
1025,2025-08-27,44.97,sports,loyal
1025,2025-09-25,48.94,electronics,loyal
1025,2025-10-16,55.22,beauty,loyal
1025,2025-11-02,64.58,home_goods,loyal
1025,2026-04-18,47.58,sports,loyal
1025,2026-04-26,35.77,home_goods,loyal
1025,2026-06-09,47.74,sports,loyal
1026,2025-04-24,72.4,home_goods,loyal
1026,2025-05-30,75.23,apparel,loyal
1026,2025-06-11,66.41,beauty,loyal
1026,2025-06-26,71.3,electronics,loyal
1026,2025-07-02,78.53,apparel,loyal
1026,2025-07-03,65.62,apparel,loyal
1026,2025-08-17,76.54,electronics,loyal
1026,2025-09-01,70.86,beauty,loyal
1026,2025-12-30,69.66,grocery,loyal
1026,2026-01-29,62.88,electronics,loyal
1026,2026-02-24,88.0,electronics,loyal
1026,2026-05-06,48.95,beauty,loyal
1027,2025-03-10,97.4,apparel,loyal
1027,2025-05-20,72.65,electronics,loyal
1027,2025-06-18,81.86,sports,loyal
1027,2025-06-28,98.28,apparel,loyal
1027,2025-09-19,100.99,apparel,loyal
1027,2025-10-13,64.14,books,loyal
1027,2025-10-14,90.39,grocery,loyal
1027,2026-02-18,100.06,electronics,loyal
1027,2026-03-12,87.49,electronics,loyal
1027,2026-03-22,87.89,home_goods,loyal
1027,2026-04-05,98.89,sports,loyal
1027,2026-04-15,87.4,books,loyal
1027,2026-05-14,99.89,electronics,loyal
1028,2024-10-22,58.97,apparel,loyal
1028,2024-11-15,79.22,electronics,loyal
1028,2024-11-18,73.44,grocery,loyal
1028,2025-02-22,83.83,apparel,loyal
1028,2025-06-23,79.58,sports,loyal
1028,2025-09-22,89.41,beauty,loyal
1028,2025-11-09,76.54,sports,loyal
1028,2025-11-14,74.5,apparel,loyal
1028,2025-11-27,84.24,sports,loyal
1028,2026-02-16,77.43,beauty,loyal
1029,2025-08-15,78.75,beauty,loyal
1029,2025-09-05,69.59,books,loyal
1029,2025-09-11,88.55,apparel,loyal
1029,2025-10-03,76.65,grocery,loyal
1029,2025-10-05,69.17,grocery,loyal
1029,2025-10-10,69.04,grocery,loyal
1029,2025-10-20,86.2,electronics,loyal
1029,2025-11-05,88.28,electronics,loyal
1029,2025-11-21,80.47,electronics,loyal
1029,2025-12-25,79.26,home_goods,loyal
1029,2026-01-02,97.54,home_goods,loyal
1029,2026-01-06,62.7,apparel,loyal
1029,2026-02-14,99.03,home_goods,loyal
1029,2026-02-18,68.9,apparel,loyal
1029,2026-03-12,66.0,grocery,loyal
1029,2026-03-27,82.26,apparel,loyal
1029,2026-04-03,78.63,beauty,loyal
1029,2026-04-12,77.89,home_goods,loyal
1029,2026-06-21,83.32,beauty,loyal
1030,2025-01-28,79.72,books,loyal
1030,2025-02-02,90.16,books,loyal
1030,2025-04-27,65.74,beauty,loyal
1030,2025-05-22,89.88,electronics,loyal
1030,2025-06-09,80.26,electronics,loyal
1030,2025-06-18,94.0,apparel,loyal
1030,2025-11-28,93.17,electronics,loyal
1030,2025-12-16,88.82,apparel,loyal
1030,2026-01-05,80.59,beauty,loyal
1030,2026-01-31,89.13,apparel,loyal
1030,2026-02-10,81.27,apparel,loyal
1030,2026-02-23,89.98,grocery,loyal
1030,2026-03-31,82.09,apparel,loyal
1030,2026-04-05,72.5,home_goods,loyal
1030,2026-04-16,62.85,beauty,loyal
1030,2026-04-21,64.49,home_goods,loyal
1030,2026-05-28,86.33,electronics,loyal
1031,2025-01-04,71.45,apparel,loyal
1031,2025-01-25,66.48,apparel,loyal
1031,2025-03-31,71.88,electronics,loyal
1031,2025-05-17,69.28,books,loyal
1031,2025-05-27,66.95,beauty,loyal
1031,2025-09-01,62.82,electronics,loyal
1031,2025-09-12,45.63,books,loyal
1031,2026-05-11,70.76,books,loyal
1032,2024-04-30,56.99,beauty,loyal
1032,2024-08-19,59.18,beauty,loyal
1032,2024-09-13,67.87,books,loyal
1032,2024-11-04,35.91,electronics,loyal
1032,2024-12-19,49.93,home_goods,loyal
1032,2025-08-19,43.65,sports,loyal
1032,2025-09-25,26.21,beauty,loyal
1032,2025-10-07,38.47,beauty,loyal
1032,2025-11-07,61.66,grocery,loyal
1032,2026-02-03,50.24,grocery,loyal
1032,2026-02-15,57.53,home_goods,loyal
1032,2026-03-14,60.26,apparel,loyal
1032,2026-04-04,68.57,apparel,loyal
1032,2026-05-20,39.94,sports,loyal
1032,2026-06-01,41.2,electronics,loyal
1033,2026-01-11,56.65,electronics,loyal
1033,2026-01-22,55.41,home_goods,loyal
1033,2026-01-24,63.53,books,loyal
1033,2026-01-30,53.86,beauty,loyal
1033,2026-02-03,78.96,apparel,loyal
1033,2026-02-14,42.02,beauty,loyal
1033,2026-03-03,49.67,apparel,loyal
1033,2026-03-25,62.93,grocery,loyal
1033,2026-03-29,63.29,sports,loyal
1033,2026-05-08,56.6,home_goods,loyal
1033,2026-05-22,58.46,electronics,loyal
1033,2026-05-31,61.76,sports,loyal
1033,2026-06-07,59.1,electronics,loyal
1033,2026-06-14,60.77,electronics,loyal
1034,2024-11-17,15.82,beauty,loyal
1034,2025-01-07,32.79,sports,loyal
1034,2025-02-10,13.46,sports,loyal
1034,2025-04-20,21.99,electronics,loyal
1034,2025-07-26,27.89,apparel,loyal
1034,2025-09-14,27.87,home_goods,loyal
1034,2025-10-03,9.66,apparel,loyal
1034,2025-11-13,40.9,electronics,loyal
1034,2025-11-24,37.34,books,loyal
1034,2025-12-27,14.27,grocery,loyal
1034,2026-04-10,30.71,sports,loyal
1034,2026-05-13,37.61,apparel,loyal
1035,2026-01-21,79.84,apparel,loyal
1035,2026-01-26,81.49,electronics,loyal
1035,2026-02-23,55.26,apparel,loyal
1035,2026-03-09,69.18,grocery,loyal
1035,2026-03-11,54.66,electronics,loyal
1035,2026-04-02,58.33,electronics,loyal
1035,2026-05-05,65.6,beauty,loyal
1035,2026-05-23,58.16,apparel,loyal
1035,2026-06-05,62.41,grocery,loyal
1036,2025-12-15,60.51,apparel,loyal
1036,2025-12-20,50.54,electronics,loyal
1036,2025-12-30,48.9,apparel,loyal
1036,2026-01-12,67.5,grocery,loyal
1036,2026-02-11,52.86,apparel,loyal
1036,2026-04-15,57.7,home_goods,loyal
1036,2026-05-26,48.4,home_goods,loyal
1036,2026-05-30,74.07,home_goods,loyal
1037,2025-10-01,38.69,beauty,loyal
1037,2025-10-14,45.28,apparel,loyal
1037,2025-11-15,36.94,grocery,loyal
1037,2025-11-19,66.93,apparel,loyal
1037,2025-11-20,28.86,apparel,loyal
1037,2026-01-04,28.58,apparel,loyal
1037,2026-01-22,49.48,home_goods,loyal
1037,2026-03-04,42.95,grocery,loyal
1037,2026-03-08,23.28,home_goods,loyal
1037,2026-03-18,21.06,apparel,loyal
1037,2026-03-30,32.54,beauty,loyal
1037,2026-04-01,41.75,apparel,loyal
1037,2026-05-09,34.54,beauty,loyal
1038,2025-02-17,61.9,books,loyal
1038,2025-03-06,44.25,grocery,loyal
1038,2025-04-06,33.61,apparel,loyal
1038,2025-06-03,45.64,apparel,loyal
1038,2025-06-22,68.32,beauty,loyal
1038,2025-07-25,45.65,apparel,loyal
1038,2025-07-29,31.35,home_goods,loyal
1038,2025-08-19,38.53,home_goods,loyal
1038,2026-02-20,46.32,home_goods,loyal
1038,2026-04-04,41.56,electronics,loyal
1039,2024-10-05,52.32,books,loyal
1039,2024-11-06,47.96,electronics,loyal
1039,2024-12-03,62.02,books,loyal
1039,2024-12-11,57.8,apparel,loyal
1039,2025-02-06,32.67,books,loyal
1039,2025-03-15,62.92,home_goods,loyal
1039,2025-08-04,47.11,home_goods,loyal
1039,2025-12-18,60.47,beauty,loyal
1039,2025-12-21,48.28,electronics,loyal
1039,2026-05-28,57.84,home_goods,loyal
1040,2025-05-25,52.41,books,loyal
1040,2025-07-08,49.32,books,loyal
1040,2025-07-31,55.19,beauty,loyal
1040,2025-08-15,30.89,home_goods,loyal
1040,2025-09-22,26.71,apparel,loyal
1040,2025-09-25,54.45,grocery,loyal
1040,2025-11-18,43.15,books,loyal
1040,2026-01-01,51.52,grocery,loyal
1040,2026-03-02,51.77,apparel,loyal
1040,2026-03-03,28.26,electronics,loyal
1040,2026-03-04,44.47,apparel,loyal
1040,2026-05-14,38.08,books,loyal
1040,2026-05-27,49.83,apparel,loyal
1041,2024-12-29,31.71,beauty,loyal
1041,2024-12-30,56.03,apparel,loyal
1041,2025-02-15,52.63,apparel,loyal
1041,2025-03-20,66.56,electronics,loyal
1041,2025-06-12,53.21,beauty,loyal
1041,2025-06-24,38.93,beauty,loyal
1041,2025-07-19,39.04,apparel,loyal
1041,2026-01-17,53.13,apparel,loyal
1041,2026-02-17,41.12,apparel,loyal
1041,2026-05-30,48.55,beauty,loyal
1042,2024-02-11,46.24,beauty,loyal
1042,2024-02-14,57.41,grocery,loyal
1042,2024-06-02,51.46,beauty,loyal
1042,2024-08-14,55.56,grocery,loyal
1042,2024-08-17,62.63,home_goods,loyal
1042,2024-09-10,72.45,books,loyal
1042,2025-07-21,69.56,home_goods,loyal
1042,2025-08-24,42.49,beauty,loyal
1042,2025-09-21,53.01,apparel,loyal
1042,2026-01-08,50.4,apparel,loyal
1042,2026-05-13,44.31,grocery,loyal
1043,2024-07-17,45.4,apparel,loyal
1043,2024-08-08,37.31,sports,loyal
1043,2024-09-03,28.75,home_goods,loyal
1043,2024-09-09,29.81,home_goods,loyal
1043,2024-09-22,30.79,books,loyal
1043,2024-10-14,9.7,sports,loyal
1043,2024-10-24,25.77,electronics,loyal
1043,2025-02-05,37.55,books,loyal
1043,2025-03-26,22.05,beauty,loyal
1043,2025-06-18,18.84,sports,loyal
1043,2025-08-15,45.64,grocery,loyal
1043,2025-11-01,48.64,apparel,loyal
1043,2025-11-29,29.32,apparel,loyal
1043,2026-01-20,27.78,apparel,loyal
1043,2026-01-26,34.98,electronics,loyal
1043,2026-01-31,41.78,books,loyal
1043,2026-02-21,16.43,grocery,loyal
1043,2026-03-06,32.14,apparel,loyal
1043,2026-03-24,34.65,sports,loyal
1044,2025-12-18,49.26,home_goods,loyal
1044,2025-12-27,32.87,grocery,loyal
1044,2026-01-10,37.41,apparel,loyal
1044,2026-01-12,38.62,apparel,loyal
1044,2026-03-10,33.62,home_goods,loyal
1044,2026-04-14,48.88,grocery,loyal
1044,2026-04-23,38.06,beauty,loyal
1045,2024-01-17,58.27,apparel,loyal
1045,2024-06-30,63.51,beauty,loyal
1045,2024-08-17,53.58,home_goods,loyal
1045,2024-08-23,77.67,beauty,loyal
1045,2024-10-06,48.18,apparel,loyal
1045,2025-04-05,59.16,grocery,loyal
1045,2025-04-17,68.89,apparel,loyal
1045,2025-10-13,66.26,sports,loyal
1045,2025-10-15,50.98,sports,loyal
1045,2025-10-21,49.39,books,loyal
1045,2025-11-23,75.75,books,loyal
1045,2025-12-13,57.47,home_goods,loyal
1045,2026-05-07,64.76,home_goods,loyal
1045,2026-05-24,52.67,home_goods,loyal
1045,2026-06-04,64.82,sports,loyal
1046,2025-06-09,86.06,beauty,loyal
1046,2025-06-21,75.27,books,loyal
1046,2025-07-15,77.56,beauty,loyal
1046,2025-07-31,58.28,apparel,loyal
1046,2025-09-20,58.93,apparel,loyal
1046,2025-11-06,58.45,electronics,loyal
1046,2025-11-08,68.1,apparel,loyal
1046,2025-11-17,60.53,beauty,loyal
1046,2026-01-17,73.12,books,loyal
1046,2026-02-02,73.42,sports,loyal
1046,2026-02-26,75.3,home_goods,loyal
1046,2026-05-15,52.71,apparel,loyal
1046,2026-06-03,91.84,beauty,loyal
1046,2026-06-16,70.0,electronics,loyal
1047,2026-05-23,69.34,home_goods,loyal
1047,2026-05-25,57.5,beauty,loyal
1047,2026-05-26,62.43,beauty,loyal
1047,2026-05-30,58.48,apparel,loyal
1047,2026-05-31,74.26,apparel,loyal
1047,2026-06-03,43.55,apparel,loyal
1047,2026-06-04,63.99,sports,loyal
1047,2026-06-09,53.41,books,loyal
1047,2026-06-12,49.16,electronics,loyal
1047,2026-06-14,81.21,home_goods,loyal
1047,2026-06-15,88.52,grocery,loyal
1047,2026-06-16,73.81,sports,loyal
1048,2026-02-07,40.82,books,loyal
1048,2026-02-18,44.71,apparel,loyal
1048,2026-03-30,40.98,home_goods,loyal
1048,2026-04-05,37.91,apparel,loyal
1048,2026-04-12,43.55,home_goods,loyal
1048,2026-04-18,43.06,books,loyal
1048,2026-05-01,35.98,beauty,loyal
1048,2026-05-15,54.53,apparel,loyal
1048,2026-06-06,35.0,grocery,loyal
1048,2026-06-12,25.53,apparel,loyal
1049,2025-08-03,52.53,beauty,loyal
1049,2025-08-23,38.18,apparel,loyal
1049,2025-10-03,69.59,apparel,loyal
1049,2025-10-09,41.92,home_goods,loyal
1049,2025-10-27,36.35,books,loyal
1049,2025-11-20,48.61,electronics,loyal
1049,2025-12-03,55.94,grocery,loyal
1049,2025-12-07,61.09,apparel,loyal
1049,2026-01-02,57.49,apparel,loyal
1049,2026-01-14,52.25,grocery,loyal
1049,2026-01-27,66.63,books,loyal
1049,2026-02-04,60.35,apparel,loyal
1049,2026-02-17,37.8,home_goods,loyal
1049,2026-02-27,56.1,books,loyal
1049,2026-03-18,48.03,apparel,loyal
1049,2026-03-19,52.65,grocery,loyal
1049,2026-04-10,50.44,grocery,loyal
1049,2026-05-05,47.58,beauty,loyal
1049,2026-05-20,60.41,electronics,loyal
1049,2026-05-25,36.75,grocery,loyal
1050,2024-09-11,70.71,apparel,loyal
1050,2024-10-12,57.99,apparel,loyal
1050,2024-11-20,66.73,apparel,loyal
1050,2024-12-31,71.31,apparel,loyal
1050,2025-03-10,64.18,beauty,loyal
1050,2025-09-23,51.5,beauty,loyal
1050,2025-09-25,72.0,beauty,loyal
1050,2025-10-01,67.08,apparel,loyal
1050,2025-10-17,71.68,apparel,loyal
1050,2025-11-18,35.38,apparel,loyal
1050,2025-12-01,67.83,apparel,loyal
1050,2026-01-25,67.05,beauty,loyal
1050,2026-02-22,65.82,electronics,loyal
1050,2026-03-12,64.21,beauty,loyal
1050,2026-04-19,72.74,electronics,loyal
1050,2026-05-05,69.3,apparel,loyal
1051,2025-01-29,95.47,grocery,loyal
1051,2025-04-05,88.33,beauty,loyal
1051,2025-04-09,79.55,electronics,loyal
1051,2025-05-28,93.09,beauty,loyal
1051,2025-06-05,94.87,apparel,loyal
1051,2025-07-17,86.69,electronics,loyal
1051,2025-07-20,106.12,home_goods,loyal
1051,2025-08-04,64.08,apparel,loyal
1051,2025-09-01,86.25,home_goods,loyal
1051,2025-09-11,87.6,books,loyal
1051,2025-09-28,74.46,electronics,loyal
1051,2026-01-25,94.97,sports,loyal
1051,2026-02-14,94.45,books,loyal
1051,2026-04-18,101.3,apparel,loyal
1051,2026-05-17,82.76,beauty,loyal
1051,2026-05-30,104.6,books,loyal
1052,2024-04-28,57.38,grocery,loyal
1052,2024-05-17,74.39,electronics,loyal
1052,2024-06-25,44.88,electronics,loyal
1052,2024-08-01,64.87,electronics,loyal
1052,2024-09-27,54.77,beauty,loyal
1052,2025-01-02,82.72,sports,loyal
1052,2025-05-05,58.86,sports,loyal
1052,2025-05-14,58.61,books,loyal
1052,2025-06-26,64.12,beauty,loyal
1052,2025-06-29,71.1,grocery,loyal
1052,2025-10-22,83.51,home_goods,loyal
1052,2025-12-01,47.12,books,loyal
1052,2026-01-26,67.04,home_goods,loyal
1052,2026-02-26,63.6,home_goods,loyal
1052,2026-03-05,72.18,apparel,loyal
1052,2026-03-29,74.07,electronics,loyal
1053,2026-05-05,44.08,grocery,loyal
1053,2026-05-07,54.75,home_goods,loyal
1053,2026-05-08,58.44,grocery,loyal
1053,2026-05-12,36.12,grocery,loyal
1053,2026-05-13,42.2,beauty,loyal
1053,2026-05-14,33.98,electronics,loyal
1053,2026-05-15,28.28,books,loyal
1053,2026-05-16,27.18,apparel,loyal
1053,2026-05-17,38.03,sports,loyal
1053,2026-05-18,37.64,home_goods,loyal
1053,2026-05-23,29.96,beauty,loyal
1053,2026-05-25,45.6,electronics,loyal
1053,2026-05-26,48.55,home_goods,loyal
1053,2026-05-27,54.37,sports,loyal
1053,2026-05-29,57.68,home_goods,loyal
1053,2026-05-30,69.19,beauty,loyal
1053,2026-05-31,49.71,grocery,loyal
1053,2026-06-01,34.58,sports,loyal
1053,2026-06-05,50.48,apparel,loyal
1053,2026-06-07,42.68,sports,loyal
1054,2025-07-21,90.73,home_goods,loyal
1054,2025-09-25,76.69,books,loyal
1054,2025-10-04,66.15,home_goods,loyal
1054,2025-10-05,82.7,home_goods,loyal
1054,2025-10-09,84.84,books,loyal
1054,2025-11-18,89.22,beauty,loyal
1054,2026-02-09,85.63,home_goods,loyal
1054,2026-05-13,77.71,beauty,loyal
1054,2026-05-16,107.77,grocery,loyal
1055,2026-02-03,34.02,books,loyal
1055,2026-02-26,38.69,apparel,loyal
1055,2026-03-29,54.78,apparel,loyal
1055,2026-03-30,56.86,sports,loyal
1055,2026-04-19,47.04,sports,loyal
1055,2026-04-22,61.16,sports,loyal
1055,2026-05-01,31.07,apparel,loyal
1055,2026-05-08,55.89,sports,loyal
1055,2026-06-01,55.93,apparel,loyal
1056,2025-03-22,75.21,electronics,loyal
1056,2025-04-06,66.68,grocery,loyal
1056,2025-05-23,68.82,apparel,loyal
1056,2025-07-07,78.8,apparel,loyal
1056,2025-08-07,83.75,home_goods,loyal
1056,2025-08-25,70.97,apparel,loyal
1056,2025-09-08,64.63,books,loyal
1056,2025-09-13,59.7,books,loyal
1056,2025-10-22,75.12,beauty,loyal
1056,2026-02-04,64.31,grocery,loyal
1056,2026-05-23,68.88,apparel,loyal
1057,2026-01-01,109.97,books,loyal
1057,2026-01-29,111.86,books,loyal
1057,2026-01-30,94.24,books,loyal
1057,2026-02-07,110.54,beauty,loyal
1057,2026-02-15,97.45,home_goods,loyal
1057,2026-02-28,95.67,beauty,loyal
1057,2026-03-03,99.1,electronics,loyal
1057,2026-03-16,103.12,apparel,loyal
1057,2026-03-19,91.03,books,loyal
1057,2026-04-06,103.46,apparel,loyal
1057,2026-04-14,99.69,beauty,loyal
1057,2026-04-16,110.41,apparel,loyal
1057,2026-04-29,97.12,grocery,loyal
1057,2026-04-30,103.97,electronics,loyal
1057,2026-05-01,91.12,books,loyal
1057,2026-05-22,92.62,grocery,loyal
1057,2026-05-26,86.15,grocery,loyal
1057,2026-06-04,93.04,home_goods,loyal
1057,2026-06-09,114.61,electronics,loyal
1057,2026-06-18,110.29,home_goods,loyal
1057,2026-06-19,103.55,electronics,loyal
1058,2024-05-15,49.79,beauty,loyal
1058,2024-08-26,40.45,grocery,loyal
1058,2024-09-11,71.31,electronics,loyal
1058,2025-01-12,60.07,books,loyal
1058,2025-04-07,35.3,home_goods,loyal
1058,2025-04-11,48.75,apparel,loyal
1058,2025-05-21,59.46,beauty,loyal
1058,2025-06-25,65.64,home_goods,loyal
1058,2025-08-04,40.93,books,loyal
1058,2026-02-14,44.79,home_goods,loyal
1058,2026-03-03,53.65,electronics,loyal
1058,2026-04-26,34.16,home_goods,loyal
1059,2025-12-30,60.47,apparel,loyal
1059,2026-01-14,41.43,electronics,loyal
1059,2026-01-20,43.76,apparel,loyal
1059,2026-02-17,53.74,books,loyal
1059,2026-02-18,69.87,electronics,loyal
1059,2026-03-01,39.15,home_goods,loyal
1059,2026-03-02,54.03,beauty,loyal
1059,2026-03-03,86.38,electronics,loyal
1059,2026-03-04,55.16,grocery,loyal
1059,2026-03-07,43.89,apparel,loyal
1059,2026-03-12,69.75,electronics,loyal
1059,2026-05-01,62.55,beauty,loyal
1059,2026-05-15,55.48,sports,loyal
1059,2026-05-19,56.85,electronics,loyal
1059,2026-05-23,56.06,sports,loyal
1060,2025-07-19,63.13,sports,loyal
1060,2025-08-02,33.5,home_goods,loyal
1060,2025-08-11,45.92,home_goods,loyal
1060,2025-08-24,60.7,books,loyal
1060,2025-09-07,54.58,home_goods,loyal
1060,2025-09-13,68.14,grocery,loyal
1060,2025-09-28,56.47,grocery,loyal
1060,2025-10-09,73.09,sports,loyal
1060,2025-10-25,67.64,apparel,loyal
1060,2025-11-12,58.59,beauty,loyal
1060,2025-12-11,63.46,books,loyal
1060,2025-12-23,61.2,apparel,loyal
1060,2025-12-24,63.04,electronics,loyal
1060,2026-01-10,75.27,electronics,loyal
1060,2026-01-21,66.7,electronics,loyal
1060,2026-03-14,68.78,apparel,loyal
1060,2026-03-20,52.74,electronics,loyal
1060,2026-04-12,55.52,grocery,loyal
1060,2026-06-21,66.36,beauty,loyal
1061,2024-08-09,20.65,sports,loyal
1061,2024-08-21,31.07,sports,loyal
1061,2024-11-16,21.73,beauty,loyal
1061,2024-12-09,39.94,sports,loyal
1061,2025-01-13,14.08,sports,loyal
1061,2025-01-21,29.47,grocery,loyal
1061,2025-03-20,46.39,apparel,loyal
1061,2025-05-04,27.81,books,loyal
1061,2025-07-24,32.74,books,loyal
1061,2025-12-23,32.94,electronics,loyal
1061,2026-03-27,37.39,grocery,loyal
1061,2026-03-31,29.23,electronics,loyal
1061,2026-05-03,28.48,beauty,loyal
1062,2025-03-09,105.0,apparel,loyal
1062,2025-03-28,80.33,apparel,loyal
1062,2025-05-31,71.71,beauty,loyal
1062,2025-06-12,89.39,books,loyal
1062,2025-06-13,101.89,books,loyal
1062,2025-07-04,94.27,apparel,loyal
1062,2025-08-19,93.22,electronics,loyal
1062,2025-09-01,88.04,apparel,loyal
1062,2025-11-01,81.94,electronics,loyal
1062,2025-11-04,54.59,electronics,loyal
1062,2025-11-19,79.36,apparel,loyal
1062,2025-12-10,88.0,home_goods,loyal
1062,2026-02-06,100.28,books,loyal
1062,2026-03-08,77.5,apparel,loyal
1062,2026-04-08,91.69,beauty,loyal
1063,2025-11-29,67.13,apparel,loyal
1063,2025-12-02,72.18,beauty,loyal
1063,2025-12-17,62.13,apparel,loyal
1063,2025-12-20,58.96,beauty,loyal
1063,2025-12-26,61.92,books,loyal
1063,2026-01-13,57.23,beauty,loyal
1063,2026-01-19,70.27,apparel,loyal
1063,2026-01-20,77.79,apparel,loyal
1063,2026-02-12,70.88,sports,loyal
1063,2026-02-17,55.62,beauty,loyal
1063,2026-03-15,68.86,apparel,loyal
1063,2026-03-19,66.49,apparel,loyal
1063,2026-04-27,66.7,electronics,loyal
1063,2026-05-21,71.49,books,loyal
1063,2026-05-23,51.0,apparel,loyal
1063,2026-05-25,67.58,apparel,loyal
1063,2026-05-31,60.07,books,loyal
1063,2026-06-11,65.2,beauty,loyal
1064,2026-05-23,38.67,electronics,loyal
1064,2026-05-25,57.27,grocery,loyal
